MAE,RMSE,MAPE
14.930109724961028,19.260469119428226,3.6106507234082255
21.29686019769572,24.517111856375937,5.1808150546082725
17.85458561477384,20.952755073911213,4.256814756447511
47.23932259398682,51.06269430508039,11.86942367215082
39.95207946505702,49.78902933692939,10.441804790302667
