MAE,RMSE,MAPE
37.283204354093094,43.72967009705629,9.022855089961839
27.091850073355857,32.22789763635748,6.222323281218504
17.208022985846114,20.406735544656655,4.078842405064588
46.306467115894606,49.95361762105469,11.614921475247938
40.253161708007916,50.03809752750907,10.463433512686217
