MAE,RMSE,MAPE
14.855268721715094,20.96004086994187,3.654064817678787
24.897045353737287,28.79854357950049,6.080092971246257
17.24514925270699,20.047987438730665,4.153343049415111
46.03052124733223,49.999623585653,11.463760950149029
29.33926010172798,37.35842667322233,7.644729748879099
