MAE,RMSE,MAPE
16.96920494114765,22.31759450430535,4.138744233147417
29.714855408750285,35.95008038272562,6.787783846191372
20.767339075127914,25.09108103930068,4.895763623046387
42.390914412981736,46.630859045295665,10.40229388063595
33.72334862835533,41.19186665678647,8.584731137598757
