MAE,RMSE,MAPE
19.227321238206617,26.637960015600715,4.713850697396596
19.817795676092825,23.770389525532515,4.817503442857601
16.115422106948852,18.909152354966135,3.9503278370097172
42.04174094430992,45.925744879179696,10.375806688871254
26.29677811191101,34.45915179352608,6.698261595802006
