MAE,RMSE,MAPE
15.891930418053192,21.5535150819986,3.8845308919467065
22.237314542815515,25.187924073622217,5.266893467580024
20.482956509623747,25.309307610137413,4.793676040141435
43.553376338509565,48.461090802657125,10.644952099121607
32.814997403790514,41.58945835428243,8.503500781978492
