MAE,RMSE,MAPE
23.50676391370293,26.365624075789345,5.408793471080569
23.15742313684891,26.502694942520584,5.440880891232469
23.278819295899073,27.643241275393702,5.767889670877169
46.33084066469005,50.67094804291505,11.428891014668032
48.79171538275092,58.95474855887019,12.694676691875758
