MAE,RMSE,MAPE
16.959288581121836,20.182935711392222,4.015578346752574
24.874863644061154,28.229245779437253,5.9837051160611185
17.296704882624912,20.183886215612475,4.210066975922212
46.64510867099377,50.429226622091264,11.56322745515393
30.97461164468721,38.893735991027995,7.911909488873456
